1 -1000
1,759
1,888
1,946
1,923
2,036
2,355
2,189
2,305
2,630
2,211
2,136
2,092
2,025
2,036
2,047
2,070
2,136
2,189
2,168
2,179
2,179
2,157
2,263
2,375
2,375
2,424
2,414
2,424
2,395
2,345
2,365
2,605
2,655
2,490
2,355
2,385
2,345
2,490
2,622
2,780
2,848
2,806
2,864
2,853
2,869
2,898
2,767
2,639
2,663
2,545
2,588
2,597
2,622
2,597
2,605
2,639
2,663
2,679
2,655
2,639
2,655
2,639
2,671
2,717
2,717
2,709
2,717
2,663
2,694
2,717
2,709
2,639
2,614
2,605
2,614
2,597
2,588
2,553
2,597
2,605
2,663
2,663
2,639
2,605
2,553
2,545
2,527
2,508
2,536
2,527
2,527
2,481
2,414
2,355
2,242
2,200
2,146
2,114
2,136
2,092
2,103
2,092
2,070
1,991
1,968
1,991
1,968
1,830
1,841
1,853
1,841
1,818
1,818
1,806
1,806
1,806
1,806
1,818
1,818
1,818
1,818
1,818
1,830
1,830
1,830
1,830
1,830
1,806
1,818
1,794
1,771
1,771
1,747
1,771
1,794
1,782
1,806
1,806
1,806
1,830
1,899
1,946
1,946
1,968
1,899
1,888
1,876
1,888
1,899
1,968
1,899
1,968
1,934
1,923
1,876
1,876
1,853
1,888
1,876
1,876
1,899
1,899
1,923
1,991
2,014
2,036
1,991
1,991
1,911
1,865
1,830
1,818
1,853
1,911
1,946
1,980
2,025
2,047
2,059
2,070
2,092
2,136
2,146
2,168
2,157
2,157
2,146
2,168
2,157
2,168
2,168
2,168
2,179
2,189
2,200
2,189
2,200
2,232
2,232
2,253
2,294
2,315
2,274
2,294
2,305
2,315
2,335
2,395
2,433
2,553
2,580
2,553
2,545
2,536
2,518
2,536
2,335
2,443
2,424
2,253
2,211
2,125
2,070
2,136
2,059
1,841
1,794
1,818
1,888
1,865
1,911
1,888
1,888
1,794
1,747
1,699
1,651
1,663
1,651
1,626
1,626
1,626
1,626
1,590
1,626
1,577
1,565
1,565
1,541
1,504
1,516
1,479
1,442
1,466
1,454
1,466
1,442
1,392
1,404
1,392
1,366
1,265
1,163
1,163
1,202
1,227
1,253
1,278
1,291
1,341
1,366
1,341
1,354
1,379
1,303
1,265
1,291
1,303
1,366
1,404
1,479
1,479
1,429
1,429
1,454
1,454
1,404
1,466
1,491
1,479
1,553
1,541
1,541
1,565
1,553
1,504
1,528
1,479
1,466
1,442
1,442
1,516
1,541
1,638
1,699
1,782
1,853
1,980
2,047
2,047
2,014
2,047
2,047
2,070
2,081
2,114
2,146
2,125
2,189
2,232
2,253
2,136
2,047
2,047
2,036
2,179
2,211
2,157
2,092
2,036
1,968
1,923
1,865
1,841
1,782
1,794
1,794
1,771
1,747
1,735
1,735
1,723
1,723
1,723
1,735
1,723
1,747
1,735
1,794
1,865
1,946
1,991
1,991
2,025
2,036
2,070
2,103
2,114
2,136
2,136
2,047
1,980
1,888
1,853
1,853
1,911
1,934
1,968
1,957
1,899
1,841
1,841
1,759
1,747
1,723
1,699
1,723
1,759
1,759
1,771
1,782
1,794
1,806
1,794
1,782
1,782
1,782
1,782
1,794
1,806
1,830
1,818
1,818
1,794
1,782
1,735
1,723
1,663
1,675
1,759
1,782
1,723
1,699
1,806
1,841
1,853
1,899
1,899
1,899
1,876
1,841
1,853
1,841
1,991
2,036
2,036
2,047
2,125
2,168
2,136
2,168
2,211
2,242
2,294
2,355
2,443
2,471
2,499
2,527
2,536
2,545
2,518
2,545
2,553
2,545
2,562
2,580
2,614
2,622
2,639
2,679
2,694
2,686
2,702
2,694
2,709
2,686
2,717
2,709
2,663
2,647
2,694
2,671
2,686
2,709
2,724
2,702
2,709
2,694
2,694
2,671
2,655
2,655
2,605
2,622
2,614
2,630
2,639
2,622
2,639
2,622
2,614
2,614
2,614
2,588
2,580
2,571
2,588
2,605
2,580
2,580
2,597
2,597
2,605
2,597
2,597
2,571
2,605
2,553
2,562
2,562
2,562
2,562
2,580
2,622
2,679
2,694
2,702
2,679
2,663
2,639
2,630
2,717
2,780
2,884
2,914
2,849
2,749
2,611
2,539
2,699
2,667
2,514
2,805
2,926
2,819
2,562
2,490
2,518
2,830
2,910
2,889
2,819
2,825
2,709
2,605
2,597
2,622
2,709
2,702
2,630
2,605
2,588
2,562
2,536
2,527
2,499
2,433
2,375
2,315
2,263
2,211
2,136
2,114
2,103
2,070
2,047
2,025
2,070
2,136
2,189
2,211
2,232
2,232
2,284
2,294
2,305
2,284
2,284
2,284
2,232
2,157
2,047
2,081
2,025
1,991
1,934
1,968
1,911
1,911
1,946
1,968
1,991
1,991
1,991
1,991
1,980
2,002
1,980
1,957
1,957
1,923
1,957
2,081
2,146
1,934
1,841
1,735
1,675
1,735
1,806
1,818
1,841
1,853
1,853
1,818
1,830
1,735
1,747
1,759
1,794
1,759
1,735
1,818
1,876
1,957
2,081
2,179
2,355
2,294
2,253
2,168
2,103
2,081
2,136
2,211
2,211
2,221
2,315
2,315
2,365
2,443
2,424
2,404
2,414
2,453
2,453
2,462
2,395
2,385
2,375
2,200
2,179
2,157
2,103
2,059
2,070
1,968
1,991
2,263
2,305
2,443
2,481
2,588
2,671
2,545
2,746
2,622
2,588
2,614
2,385
2,335
2,679
2,571
2,527
2,639
2,284
2,125
2,047
1,968
1,923
1,853
1,853
1,934
1,876
1,771
1,723
1,699
1,699
1,782
1,747
1,747
1,687
1,771
1,876
1,888
2,070
1,934
2,047
2,200
1,957
1,876
1,711
1,565
1,442
1,404
1,404
1,528
1,638
1,602
1,614
1,590
1,675
1,699
1,699
1,651
1,638
1,590
1,516
1,429
1,366
1,417
1,417
1,379
1,392
1,379
1,291
1,240
1,086
1,214
1,265
1,354
1,466
1,442
1,442
1,466
1,404
1,479
1,504
1,516
1,528
1,577
1,565
1,541
1,479
1,442
1,528
1,516
1,553
1,354
1,291
1,240
1,214
1,202
1,125
1,163
1,150
1,214
1,138
1,138
1,176
1,227
1,316
1,303
1,341
1,316
1,366
1,366
1,366
1,291
1,354
1,291
1,227
1,291
1,227
1,138
1,150
1,176
1,125
1,202
1,189
1,138
1,227
1,202
1,163
1,303
1,541
1,626
1,491
1,528
1,577
1,759
1,675
1,735
1,675
1,853
1,723
1,565
1,491
1,466
1,466
1,479
1,516
1,429
1,638
1,553
1,663
1,663
1,699
1,747
1,794
1,771
1,794
1,794
1,806
1,865
1,841
1,830
1,806
1,830
1,841
1,853
1,806
1,853
1,841
1,888
1,888
2,014
2,103
2,179
2,253
2,315
2,355
2,424
2,508
2,639
2,709
2,760
2,780
2,767
2,780
2,760
2,787
2,859
2,753
2,724
2,686
2,647
2,630
2,597
2,588
2,655
2,717
2,760
2,806
2,848
2,864
2,918
2,907
2,891
2,858
2,778
2,796
2,915
2,907
2,699
2,729
2,678
2,759
2,915
2,830
2,787
2,717
2,694
2,671
2,732
2,853
2,907
2,926
2,849
2,739
2,749
2,645
2,623
2,749
2,858
2,858
2,841
2,866
2,768
2,768
2,836
2,767
2,679
2,527
2,325
2,211
2,136
2,092
2,025
1,991
1,980
1,946
1,934
1,934
1,934
1,923
1,911
1,888
1,865
1,818
1,818
1,794
1,782
1,794
1,759
1,771
1,830
1,865
1,888
1,911
1,946
1,968
2,014
2,036
2,059
2,059
2,081
2,081
2,081
2,103
2,114
2,125
2,125
2,146
2,168
2,168
2,179
2,179
2,168
2,146
2,136
2,103
2,081
2,059
2,047
2,036
2,047
2,036
2,014
1,980
1,957
1,911
1,876
1,911
1,946
1,911
1,923
1,923
1,888
1,865
1,853
1,853
1,853
1,853
1,888
1,876
1,876
1,865
1,876
1,876
1,899
1,934
1,946
1,946
1,957
1,991
2,025
2,103
2,114
2,146
2,179
2,189
2,189
2,200
2,189
2,189
2,146
2,092
2,025
1,991
1,934
1,946
1,911
1,911
1,934
2,036
2,274
2,481
2,471
2,518
2,647
2,732
2,806
2,830
2,830
2,874
2,884
2,848
2,806
2,884
2,893
2,812
2,663
2,536
2,305
2,355
2,325
2,253
2,284
2,325
2,325
2,284
2,274
2,263
2,253
2,253
2,253
2,274
2,294
2,315
2,294
2,284
2,263
2,242
2,221
2,179
2,114
2,070
1,991
1,968
1,946
1,923
1,934
1,934
1,968
2,025
2,014
2,014
2,059
2,081
2,059
2,036
2,047
2,200
2,481
2,508
2,597
2,702
2,702
2,597
2,536
2,433
2,365
2,294
2,274
2,414
2,471
2,527
2,694
2,746
2,793
2,825
2,836
2,864
2,889
2,869
2,898
2,889
2,879
2,671
2,655
2,263
2,232
2,232
2,274
2,221
2,136
2,103
2,125
2,125
2,146
2,157
2,168
2,189
2,189
2,221
2,232
2,189
2,059
2,014
1,991
1,957
1,946
1,934
1,923
1,934
1,899
1,888
1,853
1,806
1,771
1,747
1,747
1,735
1,759
1,747
1,759
1,747
1,771
1,806
1,830
1,818
1,818
1,818
1,759
1,782
1,794
1,841
1,830
1,888
1,957
1,980
1,923
1,957
1,888
1,876
1,865
1,888
1,934
1,957
2,002
2,070
2,059
2,070
2,070
2,070
2,070
2,070
2,092
2,081
2,081
2,114
2,136
2,114
2,114
2,146
2,146
2,189
2,211
2,221
2,274
2,294
2,284
2,325
2,335
2,305
2,253
2,221
2,221
2,211
2,179
2,168
2,157
2,146
2,146
2,125
2,103
2,103
2,092
2,070
2,047
2,002
1,980
1,946
1,934
1,899
1,899
1,923
1,923
1,923
1,923
1,899
1,865
1,806
1,747
1,735
1,711
1,699
1,711
1,735
1,735
1,735
1,735
1,735
1,723
1,723
1,711
1,687
1,675
1,711
1,723
1,699
1,723
1,735
1,747
1,771
1,806
1,818
1,830
1,841
1,841
1,853
1,865
1,865
1,876
1,888
1,888
1,923
1,923
1,911
1,888
1,865
1,853
1,830
1,818
1,841
1,818
1,841
1,853
1,876
1,934
1,957
1,957
1,957
1,968
1,980
1,991
2,002
1,991
1,991
1,957
1,911
1,888
1,888
1,888
1,830
1,876
1,899
1,934
2,002
2,157
2,221
2,284
2,499
2,746
2,767
2,825
2,800
2,836
2,806
2,732
2,724
2,622
2,545
2,443
2,355
2,221
2,081
1,934
1,841
1,723
1,675
1,699
1,711
1,711
1,711
1,675
1,651
1,638
1,626
1,602
1,614
1,614
1,638
1,663
1,675
1,759
1,747
1,759
1,806
1,782
1,794
1,747
1,699
1,675
1,723
1,735
1,888
1,980
2,103
2,136
2,253
2,385
2,481
2,545
2,605
2,671
2,527
2,702
2,732
2,663
2,655
2,395
2,294
2,200
2,092
1,991
1,818
1,782
1,806
1,806
1,818
1,853
1,830
1,818
1,841
1,841
1,806
1,794
1,782
1,806
1,841
1,888
2,025
2,157
2,305
2,179
1,806
1,602
1,590
1,541
1,528
1,516
1,528
1,528
1,699
1,782
1,853
1,980
2,070
2,136
2,274
2,375
2,404
2,499
2,709
2,717
2,787
2,793
2,774
2,663
2,518
2,365
2,232
2,189
2,059
2,036
2,047
2,146
2,168
2,157
2,146
2,114
2,157
2,179
2,200
2,242
2,253
2,365
2,499
2,536
2,562
2,571
2,732
2,630
2,553
2,508
2,414
2,335
2,232
2,200
2,200
2,179
2,253
2,232
2,232
2,221
2,274
2,263
2,284
2,294
2,274
2,284
2,365
2,355
2,365
2,395
2,375
2,315
2,189
2,125
1,980
1,865
1,899
1,899
1,888
1,899
1,946
2,002
2,047
2,059
2,070
2,092
2,092
2,081
2,114
2,146
2,125
2,103
2,092
2,146
2,081
2,025
2,002
1,923
1,876
1,899
1,923
1,888
1,876
1,946
1,968
2,025
2,002
2,014
2,036
2,081
2,146
2,179
2,157
2,114
2,189
2,189
2,168
2,232
2,253
2,263
2,211
2,114
2,114
2,103
2,092
2,189
2,200
2,200
2,284
2,345
2,433
2,453
2,481
2,490
2,481
2,471
2,471
2,481
2,499
2,518
2,536
2,553
2,571
2,553
2,499
2,433
2,355
2,305
2,232
2,242
2,221
2,242
2,274
2,305
2,355
2,375
2,404
2,433
2,443
2,443
2,355
2,335
2,294
2,284
2,335
2,433
2,414
2,221
2,189
2,211
2,253
2,305
2,294
2,355
2,305
2,263
2,315
2,315
2,335
2,335
2,355
2,375
2,404
2,404
2,414
2,424
2,443
2,508
2,508
2,527
2,545
2,536
2,481
2,481
2,395
2,325
2,315
2,221
2,294
2,385
2,424
2,462
2,481
2,490
2,536
2,663
2,806
2,793
2,864
2,702
2,527
2,499
2,424
2,471
2,453
2,499
2,462
2,335
2,284
2,284
2,179
2,253
2,211
2,284
2,395
2,481
2,614
2,793
2,793
2,780
2,686
2,780
2,663
2,679
2,787
2,849
2,709
2,656
2,656
2,883
2,914
2,853
2,760
2,702
2,663
2,588
2,536
2,481
2,508
2,825
2,842
2,926
2,814
2,899
2,914
2,853
2,793
2,709
2,671
2,717
2,694
2,732
2,746
2,663
2,605
2,499
2,424
2,345
2,305
2,253
2,179
2,189
2,232
2,274
2,375
2,490
2,588
2,679
2,760
2,853
2,864
2,910
2,907
2,588
